year,month,id_region,cliente,division,bl,mercancia,recorrido,importe_transaccion,cantidad_mercancia,kg_c02,arboles,precio_unitario,rendimiento,rendimiento_real,kg_c02_por_recorrido,year_month
2023,3,1004,02125-031,WEC,WCF,REPSOL EFITEC 87,173,985.0530094,43.19056426,104.5643561,6.970957072,22.80713453,7.0,6.42,0.604418243,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,352,1124.383009,56.26056426,136.2068261,9.080455072,19.98527786,7.0,8.8,0.38695121,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,335,2234.633009,99.25056426,240.2856161,16.01904107,22.51506605,7.0,4.04,0.717270496,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,835,2129.893009,95.26056426,230.6258261,15.37505507,22.35860165,7.0,10.57,0.276198594,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,453,1155.943009,51.17056426,123.8839361,8.258929072,22.58999927,14.0,12.98,0.273474473,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,249,1305.933009,57.96056426,140.3225261,9.354835072,22.53140607,7.0,5.97,0.563544281,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,28,1383.823009,61.08056426,147.8760461,9.858403072,22.65570114,7.0,0.62,5.28128736,2023_3
2023,3,1004,02125-031,WEC,WCE,G SUPER,312,1384.873009,63.68056426,154.1706461,10.27804307,21.74718496,14.0,6.58,0.494136686,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,186,1381.483009,61.38056426,148.6023461,9.906823072,22.50684766,14.0,4.12,0.798937345,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,301,2418.683009,126.2605643,305.6768261,20.37845507,19.15628228,14.0,2.74,1.015537628,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,327,1644.183009,76.26056426,184.6268261,12.30845507,21.56006876,7.0,5.45,0.564608031,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,214,1305.723009,58.14056426,140.7583061,9.383887072,22.45803813,7.0,5.11,0.657749094,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,547,1894.893009,88.17056426,213.4609361,14.23072907,21.49122017,14.0,7.61,0.390239371,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,213,2143.983009,96.26056426,233.0468261,15.53645507,22.27270353,7.0,2.66,1.094116554,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,491,2146.673009,95.66056426,231.5942261,15.43961507,22.44052213,7.0,6.18,0.471678668,2023_3
2023,3,1004,02125-031,WEC,WCM,G SUPER,156,1578.223009,71.03056426,171.9649961,11.46433307,22.21892823,7.0,2.85,1.102339718,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,220,1276.603009,56.27056426,136.2310361,9.082069072,22.68687059,14.0,5.5,0.619231982,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,737,2070.253009,92.56056426,224.0891261,14.93927507,22.3664692,7.0,9.66,0.304055802,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,310,1792.653009,79.28056426,191.9382461,12.79588307,22.61150669,7.0,4.92,0.619155633,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,10,488.6630094,20.91056426,50.62447608,3.374965072,23.36919288,7.0,2.15,5.062447608,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,366,2261.553009,101.2205643,245.0549861,16.33699907,22.3428216,7.0,4.31,0.669549142,2023_3
2023,3,1004,02125-031,WEC,WCF,REPSOL EFITEC 87,132,1365.543009,60.26056426,145.8908261,9.726055072,22.66064094,7.0,3.0,1.105233531,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,465,1806.333009,79.44056426,192.3256061,12.82170707,22.73816942,7.0,7.36,0.413603454,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,306,1968.063009,88.26056426,213.6788261,14.24525507,22.29832798,7.0,4.25,0.698296817,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,198,1320.673009,58.82056426,142.4045861,9.493639072,22.45257294,7.0,4.65,0.719215081,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,538,1710.183009,76.26056426,184.6268261,12.30845507,22.42552263,14.0,8.97,0.343172539,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,700,2135.543009,96.24056426,232.9984061,15.53322707,22.18963517,7.0,8.75,0.332854866,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,467,1785.053009,78.94056426,191.1151061,12.74100707,22.61262034,14.0,7.45,0.409240056,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,892,2172.693009,98.69056426,238.9298561,15.92865707,22.01520506,7.0,10.82,0.267858583,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,311,1864.913009,84.50056426,204.5758661,13.63839107,22.06982907,14.0,4.56,0.657800212,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,908,2282.663009,103.7605643,251.2043261,16.74695507,21.99933111,7.0,10.38,0.276656747,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,87,1040.243009,45.60056426,110.3989661,7.359931072,22.81206442,7.0,2.97,1.268953633,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,578,2082.023009,94.51056426,228.8100761,15.25400507,22.02952681,7.0,7.39,0.395865184,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,220,1394.023009,62.79056426,152.0159561,10.13439707,22.20115436,14.0,4.73,0.690981619,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,469,1939.303009,87.93056426,212.8798961,14.19199307,22.05493648,14.0,6.54,0.453901697,2023_3
2023,3,1004,02125-031,WEC,WCE,G SUPER,349,912.2430094,41.27056426,99.91603608,6.661069072,22.10396261,14.0,13.95,0.286292367,2023_3
2023,3,1004,02125-031,WEC,WCM,G SUPER,376,1473.953009,67.66056426,163.8062261,10.92041507,21.78452139,7.0,7.32,0.435654857,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,188,934.4030094,41.60056426,100.7149661,6.714331072,22.46130614,14.0,7.42,0.535717905,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,252,2186.263009,97.08056426,235.0320461,15.66880307,22.52008964,7.0,3.12,0.93266685,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,337,1167.573009,52.35056426,126.7407161,8.449381072,22.30296895,7.0,9.34,0.376085211,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,275,2041.223009,90.54056426,219.1987061,14.61324707,22.54484524,14.0,3.7,0.797086204,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,358,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,3.98,0.718594486,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,484,1933.723009,87.02056426,210.6767861,14.04511907,22.22144875,7.0,6.84,0.435282616,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,293,1265.633009,56.50056426,136.7878661,9.119191072,22.40036053,14.0,7.28,0.466852785,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,344,1187.093009,53.25056426,128.9196161,8.594641072,22.29259024,7.0,9.3,0.374766326,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,188,863.9130094,38.35056426,92.84671608,6.189781072,22.52673529,14.0,8.51,0.493865511,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,46,615.8830094,27.27056426,66.02203608,4.401469072,22.58416817,7.0,4.18,1.435261654,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,367,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,4.08,0.700972278,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,359,1684.973009,74.46056426,180.2690261,12.01793507,22.62906582,14.0,6.17,0.502142134,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,222,1721.583009,76.26056426,184.6268261,12.30845507,22.57501011,14.0,3.7,0.83165237,2023_3
2023,3,1004,02125-031,WEC,WCE,G SUPER,256,1158.153009,52.93056426,128.1448961,8.542993072,21.88060954,14.0,6.98,0.500566,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,316,1684.933009,76.23056426,184.5541961,12.30361307,22.10311606,14.0,5.27,0.584032266,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,151,1539.233009,71.26056426,172.5218261,11.50145507,21.60006766,7.0,2.75,1.14252865,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,306,1951.453009,87.83056426,212.6377961,14.17585307,22.21838179,14.0,4.28,0.694894758,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,336,1871.513009,83.26056426,201.5738261,13.43825507,22.47778436,14.0,5.01,0.599922101,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,446,2251.513009,99.82056426,241.6655861,16.11103907,22.55560291,7.0,5.34,0.54185109,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,596,1469.283009,66.26056426,160.4168261,10.69445507,22.17432082,7.0,11.92,0.269155748,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,399,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,4.43,0.64475395,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,251,1207.413009,53.84056426,130.3480061,8.689867072,22.4257124,7.0,6.68,0.519314765,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,830,2245.573009,102.0505643,247.0644161,16.47096107,22.00451341,7.0,9.67,0.297667971,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,533,2063.633009,91.41056426,221.3049761,14.75366507,22.57543235,14.0,7.09,0.415206334,2023_3
2023,3,1004,02125-031,WEC,WCF,REPSOL EFITEC 87,227,1264.823009,56.28056426,136.2552461,9.083683072,22.47353107,7.0,5.67,0.600243375,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,345,1054.043009,47.13056426,114.1030961,7.606873072,22.36431975,14.0,11.18,0.330733612,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,580,2113.543009,94.52056426,228.8342861,15.25561907,22.36066856,14.0,7.41,0.394541873,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,308,1616.973009,72.55056426,175.6449161,11.70966107,22.28753182,7.0,5.47,0.570275702,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,323,1468.783009,66.26056426,160.4168261,10.69445507,22.16677485,14.0,6.46,0.49664652,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,568,2388.003009,109.2605643,264.5198261,17.63465507,21.85603768,7.0,6.11,0.465703919,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,376,1912.693009,86.38056426,209.1273461,13.94182307,22.14263157,7.0,5.36,0.55618975,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,202,1246.383009,56.26056426,136.2068261,9.080455072,22.15375949,14.0,5.05,0.674291218,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,158,861.9630094,38.26056426,92.62882608,6.175255072,22.52875842,14.0,7.18,0.586258393,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,224,1096.423009,48.77056426,118.0735361,7.871569072,22.48124511,7.0,6.89,0.527114,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,410,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,4.56,0.627455673,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,241,1131.143009,50.91056426,123.2544761,8.216965072,22.21823753,7.0,6.96,0.511429361,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,444,1829.143009,81.38056426,197.0223461,13.13482307,22.476411,14.0,6.82,0.443744023,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,283,1968.153009,89.26056426,216.0998261,14.40665507,22.04952462,7.0,3.88,0.763603626,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,574,1342.833009,61.26056426,148.3118261,9.887455072,21.92002352,14.0,12.76,0.258382972,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,208,1266.043009,56.89056426,137.7320561,9.182137072,22.2540069,7.0,5.12,0.662173347,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,265,1968.963009,88.63056426,214.5745961,14.30497307,22.21539517,7.0,3.66,0.809715457,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,391,1747.883009,77.14056426,186.7573061,12.45048707,22.65841618,14.0,6.42,0.477640169,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,556,2119.983009,96.26056426,233.0468261,15.53645507,22.02338025,7.0,6.95,0.419148968,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,176,1918.483009,86.97056426,210.5557361,14.03704907,22.05899232,7.0,2.49,1.19633941,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,800,2119.183009,96.26056426,233.0468261,15.53645507,22.01506947,7.0,10.0,0.291308533,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,890,2583.783009,116.2605643,281.4668261,18.76445507,22.22407078,14.0,8.9,0.316254861,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,345,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,3.83,0.74567196,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,871,2225.203009,101.1505643,244.8855161,16.32570107,21.9989184,7.0,10.26,0.281154439,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,236,1621.113009,73.26056426,177.3638261,11.82425507,22.12804427,7.0,4.14,0.751541636,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,429,1723.273009,77.97056426,188.7667361,12.58444907,22.10158443,14.0,6.95,0.440015702,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,319,1166.343009,52.46056426,127.0070261,8.467135072,22.23275761,14.0,8.81,0.398141148,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,418,1613.393009,72.93056426,176.5648961,11.77099307,22.12231628,14.0,7.38,0.422404058,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,131,1273.123009,57.81056426,139.9593761,9.330625072,22.02232456,7.0,3.15,1.068392184,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,129,981.5030094,44.17056426,106.9369361,7.129129072,22.22074872,7.0,4.62,0.828968497,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,158,1800.563009,82.48056426,199.6854461,13.31236307,21.83014902,7.0,2.39,1.263831937,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,499,1634.773009,73.89056426,178.8890561,11.92593707,22.12424585,7.0,8.66,0.358495102,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,61,1061.713009,48.51056426,117.4440761,7.829605072,21.88622263,7.0,1.89,1.925312723,2023_3
2023,3,1004,02125-031,WEC,WCD,G SUPER,446,1258.593009,57.89056426,140.1530561,9.343537072,21.7409007,7.0,10.71,0.31424452,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,154,2363.883009,106.2605643,257.2568261,17.15045507,22.24609878,7.0,1.71,1.670498871,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,457,1819.683009,80.49056426,194.8676561,12.99117707,22.60740779,14.0,7.12,0.42640625,2023_3
2023,3,1004,02125-031,WEC,WCF,MAGNA,369,1897.603009,84.13056426,203.6800961,13.57867307,22.55545325,14.0,5.44,0.55197858,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,402,935.2730094,41.64056426,100.8118061,6.720787072,22.46062286,7.0,15.84,0.250775637,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,115,1518.243009,70.26056426,170.1008261,11.34005507,21.60875059,7.0,2.13,1.479137618,2023_3
2023,3,1004,02125-031,WEC,WCF,BP REGULAR,274,1594.433009,72.03056426,174.3859961,11.62573307,22.13550631,7.0,4.91,0.636445241,2023_3
2023,3,1004,02125-031,WEC,WCF,G SUPER,320,2028.883009,92.06056426,222.8786261,14.85857507,22.03856804,7.0,4.22,0.696495707,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,533,1889.393009,85.95056426,208.0863161,13.87242107,21.98232235,14.0,7.65,0.390405846,2023_3
2023,3,1004,02125-031,WEC,WCD,MAGNA,153,1619.813009,71.42056426,172.9091861,11.52727907,22.67992456,7.0,2.77,1.130125399,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,523,1384.723009,63.03056426,152.5969961,10.17313307,21.96907208,14.0,11.18,0.291772459,2023_3
2023,3,1004,02125-031,WEC,WCE,BP REGULAR,642,1686.183009,76.26056426,184.6268261,12.30845507,22.11081213,14.0,10.7,0.287580726,2023_3
2023,3,1004,02125-031,WEC,WCE,MAGNA,492,1584.983009,71.62056426,173.3933861,11.55955907,22.13027816,7.0,8.89,0.352425581,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,234,2189.988386,100.4758661,243.2520719,16.2168048,21.7961633,14.0,2.46,1.039538769,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,204,1013.038386,45.47586614,110.0970719,7.339804795,22.27639563,14.0,5.1,0.539691529,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,86,1833.848386,82.28586614,199.2140819,13.2809388,22.28631078,14.0,1.12,2.316442813,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,226,643.4883858,29.96586614,72.54736193,4.836490795,21.47404593,14.0,9.23,0.321006026,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,379,1922.088386,90.47586614,219.0420719,14.6028048,21.24421095,14.0,4.46,0.577947419,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,309,1216.918386,54.04586614,130.8450419,8.723002795,22.51640084,7.0,6.36,0.423446738,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,210,1017.038386,45.47586614,110.0970719,7.339804795,22.36435437,14.0,5.25,0.524271771,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,187,1342.188386,60.62586614,146.7752219,9.785014795,22.13887357,14.0,3.39,0.784894235,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,170,1510.158386,71.25586614,172.5104519,11.5006968,21.19346052,14.0,2.58,1.014767364,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,219,1346.858386,63.47586614,153.6750719,10.2450048,21.21843257,14.0,3.78,0.701712657,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,219,1388.838386,65.47586614,158.5170719,10.5678048,21.21145496,14.0,3.65,0.723822246,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,75,1545.218386,71.97586614,174.2535719,11.6169048,21.46856257,14.0,1.13,2.323380959,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,513,2029.678386,90.34586614,218.7273419,14.5818228,22.46564754,7.0,6.04,0.426369088,2023_3
2023,3,1002,02125-031,PRS,SFP,BP REGULAR,326,1472.838386,65.47586614,158.5170719,10.5678048,22.49437041,14.0,5.43,0.486248687,2023_3
2023,3,1002,02125-031,PRS,WPRS,REPSOL EFITEC 87,197,2021.798386,90.52586614,219.1631219,14.6108748,22.33393031,14.0,2.32,1.112503157,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,297,1682.598386,89.47586614,216.6210719,14.4414048,18.80505279,14.0,3.54,0.729363879,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,297,1425.028386,75.54586614,182.8965419,12.1931028,18.86308886,14.0,4.24,0.615813272,2023_3
2023,3,1002,02125-031,PRS,SFP,BP REGULAR,230,1617.928386,71.95586614,174.2051519,11.6136768,22.48501022,14.0,3.46,0.757413704,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,175,1920.638386,85.47586614,206.9370719,13.7958048,22.46994938,14.0,2.19,1.182497554,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,28,1493.788386,70.47586614,170.6220719,11.3748048,21.19574356,14.0,0.43,6.093645426,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,20,2251.738386,100.4758661,243.2520719,16.2168048,22.41073874,14.0,0.21,12.1626036,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,389,1088.938386,48.71586614,117.9411119,7.862740795,22.35284871,14.0,9.0,0.303190519,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,107,1529.318386,70.04586614,169.5810419,11.3054028,21.8330998,14.0,1.66,1.584869551,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,199,2043.418386,95.16586614,230.3965619,15.3597708,21.47217767,14.0,2.22,1.157771668,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,180,2103.668386,94.04586614,227.6850419,15.1790028,22.36853646,14.0,2.03,1.2649169,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,150,967.0183858,47.37586614,114.6969719,7.646464795,20.41162441,14.0,3.58,0.76464648,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,352,987.9283858,46.37586614,112.2759719,7.485064795,21.3026401,7.0,8.61,0.318965829,2023_3
2023,3,1002,02125-031,PRS,MPS,MAGNA,532,1251.388386,54.70586614,132.4429019,8.829526795,22.87484824,7.0,10.81,0.248952823,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,126,750.7583858,33.47586614,81.04507193,5.403004795,22.4268547,14.0,4.5,0.643214857,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,476,1584.738386,75.47586614,182.7270719,12.1818048,20.99662404,14.0,6.8,0.383880403,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,382,1771.188386,80.47586614,194.8320719,12.9888048,22.00893846,14.0,5.09,0.510031602,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,40,789.0583858,36.38586614,88.09018193,5.872678795,21.68584864,14.0,1.29,2.202254548,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,191,2234.998386,99.51586614,240.9279119,16.0618608,22.4587141,14.0,2.03,1.26140268,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,420,1199.458386,53.26586614,128.9566619,8.597110795,22.51833064,7.0,8.79,0.307039671,2023_3
2023,3,1002,02125-031,PRS,MPS,MAGNA,440,2768.238386,125.4758661,303.7770719,20.2518048,22.06191892,14.0,3.67,0.690402436,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,230,1279.888386,55.73586614,134.9365319,8.995768795,22.96346095,14.0,4.58,0.586680574,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,217,944.5483858,40.68586614,98.50048193,6.566698795,23.21563912,14.0,6.16,0.453919272,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,344,1898.008386,90.05586614,218.0252519,14.5350168,21.07589952,14.0,4.07,0.633794337,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,336,629.4383858,28.90586614,69.98110193,4.665406795,21.77545495,14.0,14.34,0.208277089,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,343,1981.588386,90.47586614,219.0420719,14.6028048,21.90184488,14.0,4.04,0.638606624,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,297,1493.788386,70.47586614,170.6220719,11.3748048,21.19574356,14.0,4.57,0.574485091,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,212,1394.838386,65.47586614,158.5170719,10.5678048,21.30309178,14.0,3.53,0.747722037,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,199,2019.858386,95.49586614,231.1954919,15.4130328,21.15126515,14.0,2.21,1.161786392,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,107,1222.068386,54.27586614,131.4018719,8.760124795,22.51587073,14.0,2.19,1.228054878,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,259,1044.928386,48.37586614,117.1179719,7.807864795,21.60020004,7.0,6.04,0.452192942,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,373,1587.388386,73.79586614,178.6597919,11.9106528,21.51053262,14.0,5.46,0.478980675,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,300,1952.498386,91.10586614,220.5673019,14.7044868,21.43109405,14.0,3.5,0.73522434,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,96,1535.048386,65.59586614,158.8075919,10.5871728,23.40160251,14.0,1.6,1.654245749,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,307,1622.078386,75.58586614,182.9933819,12.1995588,21.46007539,14.0,4.38,0.596069648,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,217,961.6683858,50.48586614,122.2262819,8.148418795,19.04826953,14.0,4.82,0.563254755,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,310,1616.398386,73.09586614,176.9650919,11.7976728,22.11340355,14.0,4.58,0.570855135,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,110,2054.968386,95.49586614,231.1954919,15.4130328,21.51892505,14.0,1.22,2.101777199,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,280,1703.688386,80.47586614,194.8320719,12.9888048,21.17017769,7.0,3.73,0.695828828,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,56,1470.828386,66.47586614,160.9380719,10.7292048,22.12574986,14.0,0.92,2.873894142,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,373,982.4183858,43.91586614,106.3203119,7.088020795,22.3704659,14.0,9.7,0.285041051,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,165,1808.638386,85.47586614,206.9370719,13.7958048,21.15963801,14.0,2.06,1.254164072,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,506,1682.958386,75.48586614,182.7512819,12.1834188,22.29501325,7.0,7.23,0.361168541,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,488,1808.638386,85.47586614,206.9370719,13.7958048,21.15963801,14.0,6.1,0.424051377,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,388,1406.118386,64.06586614,155.1034619,10.3402308,21.9480118,14.0,6.62,0.399751191,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,161,1096.278386,57.76586614,139.8511619,9.323410795,18.97796154,14.0,3.08,0.868640757,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,533,1759.398386,84.98586614,205.7507819,13.7167188,20.70224692,14.0,6.7,0.386023981,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,179,1345.488386,63.13586614,152.8519319,10.1901288,21.31099909,14.0,3.1,0.853921407,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,277,1562.178386,69.46586614,168.1768619,11.2117908,22.48843169,7.0,4.33,0.607136686,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,220,2242.458386,100.4858661,243.2762819,16.2184188,22.31615721,14.0,2.32,1.105801281,2023_3
2023,3,1002,02125-031,PRS,WPRS,BP REGULAR,130,1905.638386,84.80586614,205.3150019,13.6876668,22.47059635,14.0,1.64,1.579346169,2023_3
2023,3,1002,02125-031,PRS,WPRS,MAGNA,200,1017.038386,45.47586614,110.0970719,7.339804795,22.36435437,14.0,5.0,0.55048536,2023_3
2023,3,1002,02125-031,PRS,SFP,G SUPER,174,1394.838386,65.47586614,158.5170719,10.5678048,21.30309178,14.0,2.9,0.911017655,2023_3
2023,3,1002,02125-031,PRS,WPRS,G SUPER,179,1634.158386,74.21586614,179.6766119,11.9784408,22.01898961,14.0,2.6,1.003779955,2023_3
2023,3,1002,02125-031,PRS,SFP,MAGNA,265,1460.838386,65.47586614,158.5170719,10.5678048,22.31109677,14.0,4.42,0.59817763,2023_3
